Icon,Name,Latitude,Longitude,Ell.Height (m),Code,Solution Type,PP Correction Status,Control,Note,Photo Notes,Layer,Source,Std Dev n (m),Std Dev e (m),Std Dev u (m),Std Dev Hz (m),Color,Point Symbol,Antenna Type,Antenna Height (m),Ant Height Method,Start Time,Stop Time,Duration,GPS Satellites,GLONASS Satellites,PDOP,HDOP,VDOP,Geoid Separation (m),Weighted residual n (m),Weighted residual e (m),Weighted residual u (m)
 ,20250903065453 2025-09-03 7:07:57.438656100 AM,32.44216614,55.30107384,1170.608,USER,Fixed,Corrected,None,226, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:07, , , , ,1.972,0.767,1.817, , , , 
 ,20250903065453 2025-09-03 7:12:57.321963800 AM,32.44413339,55.29880581,1172.185,USER,Fixed,Corrected,None,366, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:12, , , , ,1.711,0.741,1.542, , , , 
 ,20250903062512 2025-09-03 6:38:47.336804900 AM,32.43768591,55.30443402,1162.469,USER,Fixed,Corrected,None,253, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:38, , , , ,1.579,0.689,1.421, , , , 
 ,20250903062512 2025-09-03 6:38:22.348832600 AM,32.4364605,55.30434181,1162.902,USER,Fixed,Corrected,None,242, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:38, , , , ,1.577,0.69,1.419, , , , 
 ,20250903062512 2025-09-03 6:40:54.039204800 AM, , , ,USER,None,Ready for correction,None,312, ,BYCODE(0), , , , , ,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:40, , , , ,1.588,0.687,1.431, , , , 
 ,20250903065453 2025-09-03 7:05:17.922416000 AM,32.44169929,55.30264196,1167.255,USER,Fixed,Corrected,None,153, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:05, , , , ,1.654,0.71,1.494, , , , 
 ,20250903065453 2025-09-03 7:10:38.504135400 AM,32.44242048,55.29932659,1172.359,USER,Fixed,Corrected,None,301, ,BYCODE(0), ,0.013,0.012,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:10, , , , ,1.95,0.767,1.792, , , , 
 ,20250903062512 2025-09-03 6:34:16.656236900 AM,32.4354945,55.30648056,1159.564,USER,Fixed,Corrected,None,126, ,BYCODE(0), ,0.012,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:34, , , , ,1.554,0.696,1.389, , , , 
 ,20250903065453 2025-09-03 7:11:09.946298100 AM,32.44448934,55.30055932,1170.812,USER,Fixed,Corrected,None,316, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:11, , , , ,1.709,0.74,1.54, , , , 
 ,20250903062512 2025-09-03 6:39:45.218802000 AM,32.43711839,55.30377427,1163.188,USER,Fixed,Corrected,None,281, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:39, , , , ,1.583,0.688,1.426, , , , 
 ,20250903062512 2025-09-03 6:34:45.726741300 AM,32.43567445,55.30613038,1159.913,USER,Fixed,Corrected,None,139, ,BYCODE(0), ,0.012,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:34, , , , ,1.557,0.695,1.393, , , , 
 ,20250903065453 2025-09-03 7:09:30.228695600 AM,32.44191339,55.29960656,1171.245,USER,Fixed,Corrected,None,269, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:09, , , , ,1.96,0.767,1.803, , , , 
 ,20250903065453 2025-09-03 7:14:58.106778400 AM,32.44691515,55.29937416,1172.964,USER,Partial,Corrected,None,422, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:14, , , , ,1.71,0.743,1.54, , , , 
 ,20250903065453 2025-09-03 7:12:59.312029400 AM,32.44398701,55.29868441,1172.393,USER,Fixed,Corrected,None,367, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:12, , , , ,1.711,0.741,1.542, , , , 
 ,20250903065453 2025-09-03 7:06:35.223722500 AM,32.4421281,55.30202003,1167.912,USER,Fixed,Corrected,None,188, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:06, , , , ,1.645,0.71,1.484, , , , 
 ,20250903062512 2025-09-03 6:41:33.970311400 AM,32.4392203,55.30336631,1164.374,USER,Fixed,Corrected,None,331, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:41, , , , ,1.59,0.686,1.434, , , , 
 ,20250903065453 2025-09-03 7:07:59.431223400 AM,32.44201974,55.30095293,1170.792,USER,Fixed,Corrected,None,227, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:07, , , , ,1.972,0.767,1.816, , , , 
 ,20250903065453 2025-09-03 7:04:09.367579700 AM,32.44054124,55.30265699,1167.554,USER,Fixed,Corrected,None,121, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:04, , , , ,1.661,0.709,1.502, , , , 
 ,20250903065453 2025-09-03 7:00:24.737468200 AM,32.43837866,55.30378738,1164.494,USER,Fixed,Corrected,None,17, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:00, , , , ,1.543,0.675,1.387, , , , 
 ,20250903065453 2025-09-03 7:03:05.678080300 AM,32.43893964,55.30230653,1167.326,USER,Fixed,Corrected,None,92, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:03, , , , ,1.668,0.709,1.51, , , , 
 ,20250903062512 2025-09-03 6:36:18.333770800 AM,32.43757979,55.30608662,1159.389,USER,Fixed,Corrected,None,183, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:36, , , , ,1.567,0.693,1.405, , , , 
 ,20250903065453 2025-09-03 7:11:11.936264000 AM,32.44463495,55.30068153,1170.775,USER,Fixed,Corrected,None,317, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:11, , , , ,1.709,0.74,1.54, , , , 
 ,20250903062512 2025-09-03 6:36:06.321775000 AM,32.43656415,55.30565958,1161.473,USER,Fixed,Corrected,None,177, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:36, , , , ,1.565,0.693,1.404, , , , 
 ,20250903065453 2025-09-03 7:05:19.912782700 AM,32.44155349,55.30251954,1167.657,USER,Fixed,Corrected,None,154, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:05, , , , ,1.654,0.71,1.494, , , , 
 ,20250903065453 2025-09-03 7:13:01.333494400 AM,32.44383904,55.29856088,1172.573,USER,Fixed,Corrected,None,368, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:13, , , , ,1.711,0.741,1.542, , , , 
 ,20250903065453 2025-09-03 7:01:14.006814000 AM,32.44003698,55.30464005,1164.027,USER,Fixed,Corrected,None,41, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:01, , , , ,1.537,0.676,1.381, , , , 
 ,20250903062512 2025-09-03 6:38:00.335613300 AM,32.43832494,55.30512783,1160.628,USER,Fixed,Corrected,None,231, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:38, , , , ,1.576,0.691,1.416, , , , 
 ,20250903062512 2025-09-03 6:40:19.060514200 AM,32.43894953,55.30412364,1162.91,USER,Fixed,Corrected,None,296, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:40, , , , ,1.586,0.688,1.429, , , , 
 ,20250903065453 2025-09-03 7:15:01.160925400 AM,32.44702337,55.29926925,1173.051,USER,Partial,Corrected,None,423, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:15, , , , ,1.71,0.743,1.54, , , , 
 ,20250903065453 2025-09-03 7:09:32.686453600 AM,32.44206503,55.29954186,1171.719,USER,Fixed,Corrected,None,270, ,BYCODE(0), ,0.013,0.012,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:09, , , , ,1.959,0.767,1.803, , , , 
 ,20250903065453 2025-09-03 7:06:37.213889400 AM,32.44198091,55.30189813,1168.613,USER,Fixed,Corrected,None,189, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:06, , , , ,1.645,0.71,1.483, , , , 
 ,20250903065453 2025-09-03 7:08:01.456989800 AM,32.44187059,55.30083004,1170.755,USER,Fixed,Corrected,None,228, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:08, , , , ,1.971,0.767,1.816, , , , 
 ,20250903065453 2025-09-03 7:02:08.290275300 AM,32.43886061,55.3027277,1166.484,USER,Fixed,Corrected,None,65, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:02, , , , ,1.531,0.676,1.374, , , , 
 ,20250903062512 2025-09-03 6:37:39.513274200 AM,32.4383022,55.3055407,1160.297,USER,Fixed,Corrected,None,221, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:37, , , , ,1.574,0.691,1.414, , , , 
 ,20250903062512 2025-09-03 6:35:35.973788500 AM,32.43581294,55.30576857,1161.476,USER,Fixed,Corrected,None,163, ,BYCODE(0), ,0.012,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:35, , , , ,1.562,0.694,1.4, , , , 
 ,20250903065453 2025-09-03 7:11:14.136926700 AM,32.44478201,55.30080248,1170.625,USER,Fixed,Corrected,None,318, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:11, , , , ,1.709,0.74,1.54, , , , 
 ,20250903065453 2025-09-03 7:04:11.383045200 AM,32.44039379,55.30253436,1167.755,USER,Fixed,Corrected,None,122, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:04, , , , ,1.661,0.709,1.502, , , , 
 ,20250903065453 2025-09-03 7:13:03.557456000 AM,32.44369736,55.29844283,1172.839,USER,Fixed,Corrected,None,369, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:13, , , , ,1.711,0.741,1.542, , , , 
 ,20250903062512 2025-09-03 6:35:19.946560400 AM,32.43717065,55.30633706,1159.063,USER,Fixed,Corrected,None,155, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:35, , , , ,1.561,0.694,1.398, , , , 
 ,20250903062512 2025-09-03 6:40:56.034270500 AM,32.43822924,55.30339556,1164.274,USER,Fixed,Corrected,None,313, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:40, , , , ,1.588,0.687,1.431, , , , 
 ,20250903065453 2025-09-03 7:03:07.666646000 AM,32.43879277,55.30218556,1167.468,USER,Fixed,Corrected,None,93, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:03, , , , ,1.668,0.709,1.509, , , , 
 ,20250903065453 2025-09-03 7:05:21.898949100 AM,32.44140819,55.30239916,1167.899,USER,Fixed,Corrected,None,155, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:05, , , , ,1.654,0.71,1.493, , , , 
 ,20250903062512 2025-09-03 6:34:41.725809600 AM,32.43533865,55.30598878,1160.316,USER,Fixed,Corrected,None,137, ,BYCODE(0), ,0.012,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:34, , , , ,1.557,0.695,1.393, , , , 
 ,20250903065453 2025-09-03 7:11:15.283507100 AM,32.44484128,55.30081654,1170.72,USER,Fixed,Corrected,None,319, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:11, , , , ,1.709,0.74,1.54, , , , 
 ,20250903062512 2025-09-03 6:38:49.342370300 AM,32.43785604,55.30450406,1161.881,USER,Fixed,Corrected,None,254, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:38, , , , ,1.58,0.689,1.421, , , , 
 ,20250903065453 2025-09-03 7:08:03.426457200 AM,32.44172579,55.30070946,1170.872,USER,Fixed,Corrected,None,229, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:08, , , , ,1.971,0.767,1.816, , , , 
 ,20250903065453 2025-09-03 7:15:04.419169900 AM,32.44687614,55.29913145,1173.296,USER,Partial,Corrected,None,424, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:15, , , , ,1.71,0.743,1.54, , , , 
 ,20250903065453 2025-09-03 7:09:35.277409600 AM,32.44221767,55.29965367,1171.156,USER,Fixed,Corrected,None,271, ,BYCODE(0), ,0.013,0.012,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:09, , , , ,1.959,0.767,1.803, , , , 
 ,20250903065453 2025-09-03 7:13:05.383124600 AM,32.44366663,55.29838257,1173.078,USER,Fixed,Corrected,None,370, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:13, , , , ,1.711,0.741,1.542, , , , 
 ,20250903065453 2025-09-03 7:06:39.237555700 AM,32.44183332,55.30177537,1169.077,USER,Fixed,Corrected,None,190, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:06, , , , ,1.644,0.71,1.483, , , , 
 ,20250903065453 2025-09-03 7:00:26.725333900 AM,32.43823189,55.30366602,1164.907,USER,Fixed,Corrected,None,18, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:00, , , , ,1.543,0.675,1.387, , , , 
 ,20250903062512 2025-09-03 6:39:17.189687300 AM,32.43949269,55.30477495,1160.961,USER,Fixed,Corrected,None,267, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:39, , , , ,1.582,0.689,1.424, , , , 
 ,20250903062512 2025-09-03 6:39:47.213867200 AM,32.43694838,55.30370309,1163.205,USER,Fixed,Corrected,None,282, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:39, , , , ,1.584,0.688,1.426, , , , 
 ,20250903062512 2025-09-03 6:35:27.945624100 AM,32.43649327,55.30605486,1159.731,USER,Fixed,Corrected,None,159, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:35, , , , ,1.561,0.694,1.399, , , , 
 ,20250903065453 2025-09-03 7:02:10.292440400 AM,32.43900769,55.30285001,1166.207,USER,Fixed,Corrected,None,66, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:02, , , , ,1.531,0.676,1.373, , , , 
 ,20250903065453 2025-09-03 7:04:13.371111200 AM,32.44024645,55.30241369,1167.865,USER,Fixed,Corrected,None,123, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:04, , , , ,1.661,0.709,1.502, , , , 
 ,20250903062512 2025-09-03 6:35:45.926720100 AM,32.43511229,55.30544498,1161.179,USER,Fixed,Corrected,None,168, ,BYCODE(0), ,0.012,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:35, , , , ,1.563,0.694,1.401, , , , 
 ,20250903065453 2025-09-03 7:15:06.442335100 AM,32.44672579,55.29900352,1173.124,USER,Partial,Corrected,None,425, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:15, , , , ,1.71,0.743,1.54, , , , 
 ,20250903062512 2025-09-03 6:38:24.404297400 AM,32.43629214,55.30427125,1162.979,USER,Fixed,Corrected,None,243, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:38, , , , ,1.578,0.69,1.419, , , , 
 ,20250903065453 2025-09-03 7:05:23.891415600 AM,32.44126301,55.30227977,1168.001,USER,Fixed,Corrected,None,156, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:05, , , , ,1.653,0.71,1.493, , , , 
 ,20250903065453 2025-09-03 7:09:37.296875200 AM,32.44237133,55.2997794,1170.566,USER,Fixed,Corrected,None,272, ,BYCODE(0), ,0.013,0.012,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:09, , , , ,1.959,0.767,1.802, , , , 
 ,20250903065453 2025-09-03 7:11:18.043260300 AM,32.44500514,55.30071553,1170.373,USER,Fixed,Corrected,None,320, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:11, , , , ,1.709,0.74,1.54, , , , 
 ,20250903065453 2025-09-03 7:08:05.452123600 AM,32.44157703,55.30058565,1171.129,USER,Fixed,Corrected,None,230, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:08, , , , ,1.971,0.767,1.816, , , , 
 ,20250903065453 2025-09-03 7:01:16.810765500 AM,32.44019137,55.30451939,1163.997,USER,Fixed,Corrected,None,42, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:01, , , , ,1.537,0.676,1.381, , , , 
 ,20250903065453 2025-09-03 7:06:41.229922800 AM,32.4416871,55.30165505,1169.333,USER,Fixed,Corrected,None,191, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:06, , , , ,1.644,0.71,1.483, , , , 
 ,20250903065453 2025-09-03 7:03:09.736010100 AM,32.43864654,55.30206359,1167.77,USER,Fixed,Corrected,None,94, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:03, , , , ,1.667,0.709,1.509, , , , 
 ,20250903062512 2025-09-03 6:40:21.053579100 AM,32.43911815,55.30419527,1162.822,USER,Fixed,Corrected,None,297, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:40, , , , ,1.586,0.687,1.429, , , , 
 ,20250903065453 2025-09-03 7:13:08.739466900 AM,32.44381492,55.29825205,1173.204,USER,Fixed,Corrected,None,371, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:13, , , , ,1.711,0.741,1.542, , , , 
 ,20250903065453 2025-09-03 7:15:08.432501100 AM,32.44658008,55.29888226,1172.882,USER,Partial,Corrected,None,426, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:15, , , , ,1.71,0.743,1.54, , , , 
 ,20250903062512 2025-09-03 6:37:21.539583900 AM,32.43677902,55.30489855,1161.99,USER,Fixed,Corrected,None,212, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:37, , , , ,1.572,0.691,1.412, , , , 
 ,20250903062512 2025-09-03 6:36:47.864161000 AM,32.4369842,55.30541023,1160.666,USER,Fixed,Corrected,None,197, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:36, , , , ,1.569,0.692,1.408, , , , 
 ,20250903062512 2025-09-03 6:41:37.491550700 AM,32.43911371,55.3031763,1164.863,USER,Fixed,Corrected,None,332, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:41, , , , ,1.59,0.686,1.434, , , , 
 ,20250903062512 2025-09-03 6:40:58.054335100 AM,32.43805854,55.30332252,1164.424,USER,Fixed,Corrected,None,314, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:40, , , , ,1.588,0.687,1.432, , , , 
 ,20250903065453 2025-09-03 7:00:28.746398900 AM,32.43808568,55.3035398,1165.14,USER,Fixed,Corrected,None,19, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:00, , , , ,1.543,0.675,1.387, , , , 
 ,20250903065453 2025-09-03 7:09:39.285041300 AM,32.44251695,55.2999008,1170.234,USER,Fixed,Corrected,None,273, ,BYCODE(0), ,0.013,0.012,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:09, , , , ,1.958,0.767,1.802, , , , 
 ,20250903065453 2025-09-03 7:04:15.398776500 AM,32.44009617,55.3022902,1168.114,USER,Fixed,Corrected,None,124, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:04, , , , ,1.661,0.709,1.502, , , , 
 ,20250903065453 2025-09-03 7:08:07.442390900 AM,32.44143015,55.30046407,1171.525,USER,Fixed,Corrected,None,231, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:08, , , , ,1.971,0.767,1.815, , , , 
 ,20250903062512 2025-09-03 6:35:56.316644200 AM,32.43571853,55.30530326,1161.332,USER,Fixed,Corrected,None,172, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:35, , , , ,1.564,0.693,1.402, , , , 
 ,20250903065453 2025-09-03 7:05:25.913081900 AM,32.44111407,55.30215697,1168.084,USER,Fixed,Corrected,None,157, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:05, , , , ,1.653,0.71,1.493, , , , 
 ,20250903065453 2025-09-03 7:15:10.420967100 AM,32.44643334,55.29876141,1172.828,USER,Partial,Corrected,None,427, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:15, , , , ,1.71,0.743,1.54, , , , 
 ,20250903065453 2025-09-03 7:11:21.097408800 AM,32.44511445,55.30061206,1170.672,USER,Fixed,Corrected,None,321, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:11, , , , ,1.709,0.74,1.541, , , , 
 ,20250903065453 2025-09-03 7:06:43.218689900 AM,32.44154058,55.30153388,1169.702,USER,Fixed,Corrected,None,192, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:06, , , , ,1.644,0.71,1.483, , , , 
 ,20250903065453 2025-09-03 7:13:11.159625800 AM,32.44395352,55.29818316,1173.537,USER,Fixed,Corrected,None,372, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:13, , , , ,1.711,0.741,1.542, , , , 
 ,20250903065453 2025-09-03 7:02:12.320205200 AM,32.43915753,55.30297445,1166.005,USER,Fixed,Corrected,None,67, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:02, , , , ,1.53,0.676,1.373, , , , 
 ,20250903062512 2025-09-03 6:35:13.051677700 AM,32.4376757,55.3065609,1158.591,USER,Fixed,Corrected,None,152, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:35, , , , ,1.56,0.695,1.397, , , , 
 ,20250903062512 2025-09-03 6:38:02.330778800 AM,32.43815567,55.30505683,1160.786,USER,Fixed,Corrected,None,232, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:38, , , , ,1.576,0.691,1.417, , , , 
 ,20250903062512 2025-09-03 6:35:06.678786300 AM,32.43740778,55.30682375,1157.716,USER,Fixed,Corrected,None,149, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:35, , , , ,1.559,0.695,1.396, , , , 
 ,20250903065453 2025-09-03 7:00:29.467986600 AM,32.43804206,55.30348273,1165.262,USER,Fixed,Corrected,None,20, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:00, , , , ,1.542,0.675,1.387, , , , 
 ,20250903065453 2025-09-03 7:09:41.284707300 AM,32.44266279,55.30002268,1169.844,USER,Fixed,Corrected,None,274, ,BYCODE(0), ,0.013,0.012,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:09, , , , ,1.958,0.767,1.802, , , , 
 ,20250903065453 2025-09-03 7:03:12.124769000 AM,32.43858928,55.30198012,1167.995,USER,Fixed,Corrected,None,95, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:03, , , , ,1.667,0.709,1.509, , , , 
 ,20250903065453 2025-09-03 7:15:12.421432700 AM,32.446286,55.29863878,1172.943,USER,Partial,Corrected,None,428, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:15, , , , ,1.71,0.743,1.54, , , , 
 ,20250903072909 2025-09-03 7:34:33.697829700 AM,32.44588502,55.29685173,1178.309,USER,Fixed,Corrected,None,3, ,BYCODE(0), ,0.017,0.01,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:34, , , , ,1.811,0.962,1.534, , , , 
 ,20250903062512 2025-09-03 6:37:41.537539000 AM,32.43847356,55.30561355,1160.288,USER,Fixed,Corrected,None,222, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:37, , , , ,1.574,0.691,1.414, , , , 
